Datum	Energie DG Leistung	Energie EG Leistung
1357513741	 240.0 	 63.2
1357514341	 240.0 	 63.1
1357514941	 360.0 	 0.0
1357515541	 120.0 	 63.3
1357516141	 120.0 	 62.9
1357516741	 120.0 	 63.3
1357517341	 240.0 	 108.9
1357517941	 240.0 	 155.2
1357518541	 240.0 	 107.1
1357519141	 120.0 	 42.0
1357519741	 240.0 	 62.8
1357520341	 120.0 	 62.9
1357520941	 240.0 	 63.1
1357521541	 120.0 	 63.2
1357522141	 240.0 	 63.4
1357522741	 120.0 	 108.4
1357523341	 120.0 	 108.9
1357523941	 240.0 	 62.9
1357524541	 240.0 	 63.0
1357525141	 240.0 	 62.9
1357525741	 120.0 	 107.7
1357526341	 120.0 	 95.0
1357526941	 120.0 	 63.1
1357527541	 360.0 	 63.1
1357528141	 240.0 	 106.8
1357528741	 240.0 	 109.1
1357529341	 240.0 	 62.8
1357529941	 240.0 	 62.4
1357530541	 120.0 	 62.3
1357531141	 240.0 	 62.1
1357531741	 120.0 	 62.5
1357532341	 240.0 	 62.3
1357532941	 240.0 	 112.0
1357533541	 120.0 	 106.8
1357534141	 240.0 	 191.1
1357534741	 120.0 	 154.4
1357535341	 120.0 	 110.9
1357535941	 360.0 	 123.3
1357536542	 480.0 	 42.4
1357537142	 480.0 	 80.2
1357537742	 600.0 	 0.0
1357538342	 360.0 	 6.9
1357538942	 360.0 	 186.9
1357539542	 480.0 	 973.6
1357540142	 600.0 	 283.6
1357540742	 120.0 	 571.3
1357541342	 120.0 	 378.0
1357541942	 240.0 	 0.0
1357542542	 120.0 	 571.3
1357543142	 120.0 	 500.0
1357543742	 120.0 	 7.5
1357544342	 240.0 	 211.3
1357544942	 120.0 	 779.2
1357545542	 240.0 	 211.3
1357546142	 360.0 	 613.6
1357546742	 240.0 	 391.3
1357547342	 120.0 	 794.1
1357547942	 240.0 	 211.3
1357548542	 360.0 	 0.0
1357549142	 240.0 	 1037.1
1357549742	 120.0 	 209.1
1357550342	 120.0 	 225.9
1357550942	 360.0 	 135.4
1357551542	 120.0 	 50.5
1357552142	 120.0 	 50.5
1357552742	 240.0 	 50.6
1357553342	 360.0 	 50.4
1357553942	 360.0 	 50.5
1357554542	 240.0 	 51.9
1357555142	 240.0 	 50.3
1357555742	 120.0 	 97.6
1357556342	 240.0 	 141.3
1357556942	 240.0 	 93.7
1357557542	 240.0 	 51.1
1357558142	 240.0 	 51.3
1357558742	 360.0 	 50.7
1357559342	 240.0 	 51.0
1357559942	 240.0 	 51.0
1357560542	 360.0 	 51.0
1357561142	 120.0 	 97.8
1357561742	 240.0 	 95.7
1357562342	 240.0 	 51.1
1357562942	 120.0 	 51.2
1357563542	 120.0 	 51.4
1357564142	 360.0 	 109.8
1357564742	 120.0 	 94.3
1357565342	 120.0 	 90.9
1357565942	 240.0 	 91.0
1357566542	 360.0 	 138.2
1357567142	 240.0 	 94.6
1357567742	 240.0 	 50.3
1357568342	 240.0 	 50.4
1357568942	 360.0 	 50.0
1357569542	 360.0 	 50.3
1357570142	 240.0 	 180.6
1357570742	 120.0 	 264.8
1357571342	 240.0 	 227.3
1357571942	 360.0 	 2250.0
1357572542	 240.0 	 1307.2
1357573142	 240.0 	 2163.5
1357573742	 240.0 	 102.0
1357574342	 360.0 	 130.5
1357574942	 480.0 	 129.8
1357575542	 600.0 	 101.9
1357576142	 480.0 	 223.1
1357576742	 480.0 	 326.5
1357577342	 720.0 	 315.1
1357577942	 240.0 	 360.0
1357578542	 240.0 	 571.3
1357579142	 120.0 	 571.3
1357579742	 240.0 	 180.0
1357580342	 480.0 	 367.5
1357580942	 240.0 	 0.0
1357581542	 360.0 	 360.0
1357582142	 120.0 	 611.5
1357582742	 360.0 	 475.4
1357583342	 360.0 	 1595.6
1357583942	 240.0 	 343.2
1357584542	 240.0 	 367.5
1357585142	 360.0 	 751.3
1357585742	 240.0 	 433.6
1357586342	 120.0 	 416.8
1357586942	 360.0 	 500.0
1357587542	 120.0 	 480.0
1357588142	 240.0 	 218.4
1357588742	 600.0 	 968.5
1357589342	 1080.0 	 907.5
1357589942	 600.0 	 609.3
1357590542	 360.0 	 540.0
1357591142	 600.0 	 667.2
1357591742	 720.0 	 197.0
1357592342	 720.0 	 248.3
1357592942	 600.0 	 186.0
1357593542	 480.0 	 236.3
1357594142	 600.0 	 281.2
1357594742	 360.0 	 233.4
1357595342	 360.0 	 189.9
1357595942	 480.0 	 188.0
1357596542	 480.0 	 187.4
1357597142	 480.0 	 186.1
1357597742	 360.0 	 185.0
1357598342	 240.0 	 186.8
1357598942	 120.0 	 166.7
1357599543	 120.0 	 141.3
1357600142	 120.0 	 105.7
1357600742	 120.0 	 101.8
1357601342	 120.0 	 66.0
1357601942	 240.0 	 57.4
1357602542	 360.0 	 57.5
1357603142	 120.0 	 57.4
1357603742	 240.0 	 57.7
1357604342	 240.0 	 103.3
1357604942	 120.0 	 103.1
1357605542	 240.0 	 57.6
1357606142	 240.0 	 57.8
1357606742	 120.0 	 102.5
1357607342	 240.0 	 100.7
1357607942	 120.0 	 58.0
1357608542	 240.0 	 57.7
1357609142	 240.0 	 57.7
1357609742	 360.0 	 101.7
1357610342	 360.0 	 104.2
1357610942	 120.0 	 57.9
1357611542	 240.0 	 57.7
1357612142	 240.0 	 57.8
1357612742	 120.0 	 95.0
1357613342	 240.0 	 102.1
1357613942	 120.0 	 83.9
1357614542	 120.0 	 57.4
1357615142	 120.0 	 57.4
1357615742	 240.0 	 104.1
1357616342	 120.0 	 101.4
1357616942	 120.0 	 57.4
1357617542	 240.0 	 56.9
1357618142	 240.0 	 58.0
1357618742	 360.0 	 58.1
1357619342	 360.0 	 105.8
1357619942	 360.0 	 102.0
1357620542	 120.0 	 68.2
1357621142	 240.0 	 111.8
1357621742	 120.0 	 112.3
1357622342	 120.0 	 94.7
1357622942	 480.0 	 135.8
1357623542	 600.0 	 68.3
1357624142	 360.0 	 96.5
1357624742	 1560.0 	 108.0
1357625342	 600.0 	 105.9
1357625942	 360.0 	 378.7
1357626542	 360.0 	 273.6
1357627142	 240.0 	 191.0
1357627742	 240.0 	 232.3
1357628342	 240.0 	 145.9
1357628942	 240.0 	 205.6
1357629542	 120.0 	 203.4
1357630142	 240.0 	 916.2
1357630742	 240.0 	 0.0
1357631342	 240.0 	 598.0
1357631942	 240.0 	 115.4
1357632542	 360.0 	 751.3
1357633142	 240.0 	 1375.4
1357633742	 120.0 	 1037.1
1357634342	 120.0 	 1040.0
1357634942	 120.0 	 586.0
1357635542	 360.0 	 857.1
1357636142	 240.0 	 199.7
1357636742	 240.0 	 1767.3
1357637342	 120.0 	 355.3
1357637942	 360.0 	 518.7
1357638542	 360.0 	 846.1
1357639142	 360.0 	 312.8
1357639742	 240.0 	 391.3
1357640342	 120.0 	 531.8
1357640942	 240.0 	 115.5
1357641542	 120.0 	 207.2
1357642142	 120.0 	 226.1
1357642742	 120.0 	 158.4
1357643342	 360.0 	 165.7
1357643942	 240.0 	 164.0
1357644542	 360.0 	 118.8
1357645142	 240.0 	 277.8
1357645742	 2400.0 	 245.1
1357646342	 360.0 	 93.7
1357646942	 360.0 	 241.4
1357647542	 120.0 	 96.1
1357648142	 360.0 	 94.3
1357648742	 480.0 	 157.3
1357649342	 240.0 	 143.3
1357649942	 240.0 	 59.1
1357650542	 240.0 	 58.7
1357651142	 480.0 	 57.5
1357651742	 1080.0 	 57.5
1357652342	 2160.0 	 57.6
1357652942	 360.0 	 57.4
1357653542	 360.0 	 57.4
1357654142	 120.0 	 0.0
1357654742	 120.0 	 149.9
1357655342	 360.0 	 153.9
1357655942	 360.0 	 0.0
1357656542	 240.0 	 176.0
1357657142	 240.0 	 175.5
1357657742	 120.0 	 212.6
1357658342	 360.0 	 182.3
1357658942	 240.0 	 210.6
1357659542	 240.0 	 180.8
1357660142	 480.0 	 256.8
1357660742	 360.0 	 340.8
1357661342	 1680.0 	 223.2
1357661942	 240.0 	 356.5
1357662542	 480.0 	 0.0
1357663142	 360.0 	 647.2
1357663742	 480.0 	 0.0
1357664342	 360.0 	 818.7
1357664942	 600.0 	 0.0
1357665542	 600.0 	 242.5
1357666142	 600.0 	 239.8
1357666742	 840.0 	 196.0
1357667342	 720.0 	 197.0
1357667942	 1320.0 	 327.0
1357668542	 1200.0 	 299.6
1357669142	 480.0 	 345.0
1357669742	 480.0 	 157.8
1357670342	 600.0 	 865.7
1357670942	 480.0 	 0.0
1357671542	 360.0 	 440.2
1357672142	 360.0 	 0.0
1357672742	 240.0 	 260.2
1357673342	 480.0 	 7.5
1357673942	 600.0 	 187.5
1357674542	 240.0 	 608.5
1357675142	 360.0 	 506.5
1357675742	 480.0 	 0.0
1357676342	 480.0 	 846.1
1357676942	 480.0 	 0.0
1357677542	 720.0 	 84.9
1357678142	 600.0 	 145.7
1357678742	 480.0 	 325.7
1357679342	 480.0 	 0.0
1357679942	 600.0 	 404.4
1357680542	 480.0 	 776.8
1357681142	 480.0 	 0.0
1357681742	 360.0 	 233.4
1357682342	 360.0 	 234.5
1357682942	 240.0 	 186.6
1357683542	 120.0 	 187.5
1357684142	 120.0 	 235.8
1357684742	 240.0 	 230.5
1357685342	 240.0 	 188.1
1357685943	 240.0 	 187.0
1357686542	 120.0 	 188.7
1357687142	 360.0 	 96.9
1357687742	 360.0 	 104.9
1357688342	 360.0 	 88.4
1357688942	 240.0 	 58.1
1357689542	 120.0 	 58.3
1357690142	 240.0 	 57.5
1357690742	 120.0 	 57.6
1357691342	 120.0 	 95.0
1357691942	 120.0 	 0.0
1357692542	 240.0 	 100.3
1357693142	 360.0 	 104.3
1357693742	 240.0 	 102.3
1357694342	 120.0 	 57.7
1357694942	 120.0 	 57.9
1357695542	 240.0 	 57.6
1357696142	 240.0 	 57.8
1357696742	 240.0 	 57.7
1357697342	 120.0 	 57.7
1357697942	 120.0 	 57.7
1357698542	 240.0 	 103.0
1357699142	 240.0 	 138.9
1357699742	 240.0 	 101.2
1357700342	 360.0 	 99.6
1357700942	 120.0 	 57.5
1357701542	 120.0 	 57.6
1357702142	 120.0 	 57.4
1357702742	 240.0 	 57.1
1357703342	 120.0 	 57.2
1357703942	 240.0 	 100.6
1357704542	 240.0 	 102.8
1357705142	 360.0 	 56.8
1357705742	 240.0 	 57.1
1357706342	 360.0 	 58.3
1357706942	 120.0 	 103.4
1357707542	 240.0 	 109.7
1357708142	 240.0 	 67.2
1357708742	 120.0 	 68.0
1357709342	 240.0 	 96.9
1357709942	 480.0 	 142.9
1357710542	 360.0 	 112.3
1357711142	 600.0 	 105.8
1357711742	 360.0 	 133.3
1357712342	 480.0 	 144.3
1357712942	 1440.0 	 165.0
1357713542	 240.0 	 102.3
1357714142	 240.0 	 126.1
1357714742	 120.0 	 229.6
1357715342	 240.0 	 315.9
1357715942	 240.0 	 232.4
1357716542	 240.0 	 187.5
1357717142	 120.0 	 200.2
1357717742	 240.0 	 193.9
1357718342	 120.0 	 1394.3
1357718942	 240.0 	 736.2
1357719542	 360.0 	 647.2
1357720142	 240.0 	 655.3
1357720742	 120.0 	 584.6
1357721342	 240.0 	 293.5
1357721942	 240.0 	 547.5
1357722542	 360.0 	 293.5
1357723142	 240.0 	 237.0
1357723742	 240.0 	 0.0
1357724342	 240.0 	 0.0
1357724942	 240.0 	 511.2
1357725542	 480.0 	 59.6
1357726142	 120.0 	 145.7
1357726742	 120.0 	 0.0
1357727342	 360.0 	 52.2
1357727942	 360.0 	 80.9
1357728542	 120.0 	 50.2
1357729142	 240.0 	 50.7
1357729742	 120.0 	 96.2
1357730342	 240.0 	 93.8
1357730942	 360.0 	 50.9
1357731542	 120.0 	 125.2
1357732142	 120.0 	 96.9
1357732742	 240.0 	 50.7
1357733342	 480.0 	 50.7
1357733942	 240.0 	 50.8
1357734542	 240.0 	 50.7
1357735142	 240.0 	 57.2
1357735742	 360.0 	 50.8
1357736342	 240.0 	 50.9
1357736942	 240.0 	 50.8
1357737542	 240.0 	 142.6
1357738142	 240.0 	 138.3
1357738742	 360.0 	 57.9
1357739342	 120.0 	 241.9
1357739942	 120.0 	 241.4
1357740542	 360.0 	 2045.5
1357741142	 240.0 	 1875.0
1357741742	 240.0 	 68.8
1357742342	 240.0 	 69.4
1357742942	 120.0 	 0.0
1357743542	 240.0 	 252.2
1357744142	 360.0 	 203.8
1357744742	 120.0 	 166.8
1357745342	 240.0 	 223.2
1357745942	 360.0 	 157.6
1357746542	 240.0 	 0.0
1357747142	 120.0 	 241.9
1357747742	 360.0 	 194.8
1357748342	 480.0 	 194.6
1357748942	 480.0 	 269.8
1357749542	 480.0 	 284.7
1357750142	 360.0 	 265.9
1357750742	 480.0 	 194.6
1357751342	 480.0 	 1204.4
1357751942	 600.0 	 515.9
1357752542	 360.0 	 366.9
1357753142	 480.0 	 0.0
1357753742	 720.0 	 0.0
1357754342	 600.0 	 151.4
1357754942	 360.0 	 492.8
1357755542	 600.0 	 0.0
1357756142	 360.0 	 1082.0
1357756742	 600.0 	 788.5
1357757342	 720.0 	 865.7
1357757942	 600.0 	 1165.1
1357758542	 1920.0 	 0.0
1357759142	 5640.0 	 197.3
1357759742	 2400.0 	 2363.2
1357760342	 2880.0 	 0.0
1357760942	 1200.0 	 110.0
1357761542	 1200.0 	 0.0
1357762142	 960.0 	 567.8
1357762742	 480.0 	 994.5
1357763342	 360.0 	 0.0
1357763942	 600.0 	 585.5
1357764542	 840.0 	 1080.0
1357765142	 480.0 	 859.2
1357765742	 480.0 	 0.0
1357766342	 600.0 	 585.5
1357766942	 600.0 	 315.5
1357767542	 360.0 	 186.9
1357768142	 240.0 	 232.4
1357768742	 120.0 	 244.3
1357769342	 120.0 	 95.1
1357769942	 240.0 	 96.1
1357770542	 120.0 	 56.8
1357771142	 240.0 	 105.9
1357771742	 360.0 	 103.9
1357772343	 480.0 	 58.0
1357772942	 360.0 	 57.4
1357773542	 120.0 	 57.5
1357774142	 240.0 	 57.5
1357774742	 240.0 	 102.9
1357775342	 240.0 	 100.7
1357775942	 240.0 	 57.9
1357776542	 360.0 	 58.2
1357777142	 120.0 	 103.6
1357777742	 360.0 	 103.7
1357778342	 240.0 	 58.0
1357778942	 240.0 	 57.4
1357779542	 360.0 	 57.4
1357780142	 240.0 	 57.6
1357780742	 120.0 	 57.5
1357781342	 120.0 	 102.7
1357781942	 240.0 	 100.2
1357782542	 360.0 	 57.5
1357783142	 240.0 	 103.0
1357783742	 120.0 	 102.3
1357784342	 240.0 	 57.4
1357784942	 240.0 	 58.6
1357785721	 240.0 	 46.4
1357786321	 240.0 	 57.2
1357786921	 240.0 	 57.2
1357787521	 120.0 	 57.2
1357788121	 240.0 	 102.4
1357788721	 240.0 	 145.3
1357789321	 240.0 	 102.6
1357789921	 240.0 	 56.8
1357790521	 240.0 	 57.3
1357791121	 240.0 	 57.1
1357791721	 120.0 	 57.8
1357792321	 240.0 	 57.3
1357792921	 240.0 	 57.3
1357793521	 360.0 	 95.7
1357794121	 360.0 	 133.9
1357794721	 240.0 	 200.5
1357795321	 240.0 	 195.3
1357795922	 360.0 	 176.9
1357796522	 360.0 	 134.7
1357797122	 480.0 	 105.6
1357797722	 360.0 	 105.3
1357798322	 240.0 	 95.0
1357798922	 480.0 	 184.9
1357799522	 480.0 	 145.1
1357800122	 360.0 	 252.2
1357800722	 120.0 	 137.7
1357801322	 120.0 	 286.9
1357801922	 120.0 	 240.9
1357802522	 120.0 	 265.3
1357803122	 240.0 	 135.9
1357803722	 360.0 	 145.7
1357804322	 120.0 	 0.0
1357804922	 240.0 	 0.0
1357805522	 240.0 	 95.3
1357806122	 240.0 	 463.6
1357806722	 120.0 	 0.0
1357807322	 360.0 	 1184.6
1357807922	 120.0 	 558.0
1357808522	 120.0 	 113.5
1357809122	 240.0 	 480.0
1357809722	 360.0 	 100.9
1357810322	 240.0 	 786.2
1357810922	 240.0 	 0.0
1357811522	 120.0 	 103.7
1357812122	 240.0 	 100.4
1357812722	 240.0 	 55.4
1357813322	 120.0 	 55.5
1357813922	 240.0 	 55.4
1357814522	 240.0 	 55.6
1357815122	 360.0 	 55.6
1357815722	 240.0 	 56.0
1357816322	 240.0 	 102.3
1357816922	 240.0 	 99.0
1357817522	 360.0 	 136.7
1357818122	 2520.0 	 0.0
1357818722	 240.0 	 121.9
1357819322	 120.0 	 93.0
1357819922	 240.0 	 93.3
1357820522	 360.0 	 93.2
1357821122	 120.0 	 93.1
1357821722	 240.0 	 91.3
1357822322	 360.0 	 119.8
1357822922	 360.0 	 137.6
1357823522	 1800.0 	 181.8
1357824122	 2280.0 	 134.4
1357824722	 360.0 	 1020.0
1357825322	 120.0 	 293.5
1357825922	 360.0 	 808.2
1357826522	 240.0 	 0.0
1357827122	 120.0 	 480.0
1357827722	 240.0 	 70.2
1357828322	 240.0 	 103.8
1357828922	 120.0 	 123.7
1357829522	 120.0 	 58.1
1357830122	 480.0 	 58.9
1357830722	 240.0 	 141.2
1357831322	 240.0 	 102.9
1357831922	 360.0 	 88.8
1357832522	 240.0 	 67.2
1357833122	 240.0 	 95.2
1357833722	 480.0 	 64.9
1357834322	 360.0 	 112.4
1357834922	 480.0 	 191.0
1357835522	 480.0 	 97.6
1357836122	 360.0 	 739.7
1357836722	 480.0 	 115.3
1357837322	 480.0 	 0.0
1357837922	 720.0 	 75.9
1357838522	 480.0 	 0.0
1357839122	 600.0 	 168.4
1357839722	 720.0 	 0.0
1357840322	 600.0 	 0.0
1357840922	 1800.0 	 1274.5
1357841522	 480.0 	 0.0
1357842122	 480.0 	 751.3
1357842722	 480.0 	 0.0
1357843322	 600.0 	 0.0
1357843922	 480.0 	 0.0
1357844522	 720.0 	 751.3
1357845122	 600.0 	 727.5
1357845722	 480.0 	 547.5
1357846322	 480.0 	 1977.5
1357846922	 600.0 	 1569.3
1357847522	 480.0 	 75.8
1357848122	 120.0 	 600.0
1357848722	 600.0 	 1837.9
1357849322	 120.0 	 181.9
1357849922	 0.0 	 0.0
1357850522	 0.0 	 423.4
1357851122	 120.0 	 848.6
1357851722	 0.0 	 1199.2
1357852322	 480.0 	 757.0
1357852922	 480.0 	 228.7
1357853522	 240.0 	 185.4
1357854122	 240.0 	 185.3
1357854722	 120.0 	 186.5
1357855322	 120.0 	 182.3
1357855922	 360.0 	 95.9
1357856522	 360.0 	 56.8
1357857122	 240.0 	 103.7
1357857722	 240.0 	 102.1
1357858322	 120.0 	 57.9
1357858922	 360.0 	 57.6
1357859522	 240.0 	 103.0
1357860122	 120.0 	 100.9
1357860722	 240.0 	 57.7
1357861322	 360.0 	 57.7
1357861922	 120.0 	 57.7
1357862522	 120.0 	 103.2
1357863122	 240.0 	 103.6
1357863722	 240.0 	 58.2
1357864322	 120.0 	 58.1
1357864922	 360.0 	 58.4
1357865522	 120.0 	 57.4
1357866122	 360.0 	 57.6
1357866722	 120.0 	 103.3
1357867322	 120.0 	 100.2
1357867922	 240.0 	 57.2
1357868522	 480.0 	 103.2
1357869122	 240.0 	 102.3
1357869722	 120.0 	 57.0
1357870322	 120.0 	 135.8
1357870922	 240.0 	 57.2
1357871522	 240.0 	 57.3
1357872122	 360.0 	 46.4
1357872722	 120.0 	 57.3
1357873322	 360.0 	 57.5
1357873922	 360.0 	 103.7
1357874522	 120.0 	 147.1
1357875122	 240.0 	 75.1
1357875722	 360.0 	 57.2
1357876322	 240.0 	 57.0
1357876922	 240.0 	 57.0
1357877522	 120.0 	 57.6
1357878122	 120.0 	 57.4
1357878722	 240.0 	 57.6
1357879322	 480.0 	 65.2
1357879922	 120.0 	 110.4
1357880522	 240.0 	 141.3
1357881122	 120.0 	 142.7
1357881722	 240.0 	 110.9
1357882321	 360.0 	 68.2
1357882921	 480.0 	 68.3
1357883521	 360.0 	 134.3
1357884121	 600.0 	 931.3
1357884721	 480.0 	 547.5
1357885321	 360.0 	 367.5
1357885921	 360.0 	 355.3
1357886521	 240.0 	 175.3
1357887121	 240.0 	 0.0
1357887721	 240.0 	 151.2
1357888321	 120.0 	 391.3
1357888921	 240.0 	 433.6
1357889521	 120.0 	 73.6
1357890121	 240.0 	 2657.1
1357890721	 360.0 	 793.6
1357891321	 360.0 	 7.5
1357891921	 120.0 	 187.5
1357892521	 120.0 	 1317.9
1357893121	 360.0 	 180.0
1357893721	 360.0 	 571.3
1357894321	 120.0 	 391.3
1357894921	 120.0 	 2140.3
1357895521	 360.0 	 195.7
1357896121	 240.0 	 403.2
1357896721	 240.0 	 126.2
1357897321	 240.0 	 149.0
1357897921	 240.0 	 149.4
1357898521	 240.0 	 103.1
1357899121	 120.0 	 103.4
1357899721	 240.0 	 103.0
1357900321	 360.0 	 102.4
1357900921	 240.0 	 131.6
1357901521	 360.0 	 63.7
1357902121	 240.0 	 63.5
1357902721	 240.0 	 111.0
1357903321	 360.0 	 193.0
1357903921	 240.0 	 189.7
1357904521	 120.0 	 1906.8
1357905121	 120.0 	 1844.3
1357905721	 360.0 	 2140.3
1357906321	 240.0 	 320.5
1357906921	 120.0 	 2163.5
1357907521	 240.0 	 108.8
1357908121	 360.0 	 137.5
1357908721	 120.0 	 192.0
1357909321	 360.0 	 224.5
1357909921	 240.0 	 65.3
1357910521	 360.0 	 32.5
1357911121	 360.0 	 117.5
1357911721	 240.0 	 131.1
1357912321	 240.0 	 102.8
1357912921	 480.0 	 188.8
1357913521	 360.0 	 187.5
1357914121	 240.0 	 0.0
1357914721	 240.0 	 793.6
1357915321	 240.0 	 547.5
1357915921	 360.0 	 571.3
1357916521	 240.0 	 180.0
1357917121	 360.0 	 187.5
1357917721	 240.0 	 367.5
1357918321	 360.0 	 391.3
1357918921	 480.0 	 198.0
1357919521	 360.0 	 793.6
1357920121	 480.0 	 547.5
1357920721	 600.0 	 547.5
1357921321	 840.0 	 720.0
1357921921	 360.0 	 367.5
1357922521	 240.0 	 571.3
1357923121	 480.0 	 0.0
1357923721	 1800.0 	 1620.0
1357924321	 2640.0 	 495.9
1357924921	 1680.0 	 239.0
1357925521	 720.0 	 272.4
1357926121	 960.0 	 240.4
1357926721	 720.0 	 255.1
1357927321	 600.0 	 280.8
1357927921	 720.0 	 475.6
1357928521	 480.0 	 196.3
1357929121	 480.0 	 192.0
1357929721	 600.0 	 213.0
1357930321	 360.0 	 186.2
1357930921	 360.0 	 298.4
1357931521	 600.0 	 319.5
1357932121	 480.0 	 239.4
1357932721	 360.0 	 264.7
1357933321	 600.0 	 378.7
1357933921	 600.0 	 194.6
1357934521	 480.0 	 194.6
1357935121	 480.0 	 189.4
1357935721	 360.0 	 186.2
1357936321	 600.0 	 261.6
1357936921	 840.0 	 241.8
1357937521	 720.0 	 197.7
1357938121	 720.0 	 193.3
1357938721	 720.0 	 185.9
1357939321	 720.0 	 188.7
1357939921	 240.0 	 187.4
1357940521	 120.0 	 231.9
1357941121	 120.0 	 231.3
1357941721	 120.0 	 188.4
1357942321	 120.0 	 275.7
1357942921	 240.0 	 232.5
1357943521	 240.0 	 187.2
1357944121	 240.0 	 187.5
1357944721	 240.0 	 186.5
1357945321	 120.0 	 177.7
1357945921	 360.0 	 56.6
1357946521	 120.0 	 56.6
1357947121	 120.0 	 56.6
1357947721	 240.0 	 102.4
1357948321	 360.0 	 150.6
1357948921	 360.0 	 100.7
1357949521	 240.0 	 99.0
1357950121	 120.0 	 56.8
1357950721	 120.0 	 57.0
1357951321	 360.0 	 56.9
1357951921	 120.0 	 56.9
1357952521	 120.0 	 57.0
1357953121	 240.0 	 57.1
1357953721	 240.0 	 103.9
1357954321	 240.0 	 101.5
1357954921	 120.0 	 57.2
1357955521	 240.0 	 57.2
1357956121	 240.0 	 57.3
1357956721	 120.0 	 103.5
1357957321	 120.0 	 100.8
1357957921	 120.0 	 103.2
1357958521	 360.0 	 46.6
1357959121	 360.0 	 102.5
1357959721	 240.0 	 102.6
1357960321	 240.0 	 57.1
1357960921	 120.0 	 107.4
1357961521	 120.0 	 57.4
1357962121	 240.0 	 56.9
1357962721	 240.0 	 57.1
1357963321	 360.0 	 63.9
1357963921	 120.0 	 64.3
1357964521	 120.0 	 125.0
1357965121	 240.0 	 156.5
1357965721	 120.0 	 151.6
1357966321	 240.0 	 1410.0
1357966921	 120.0 	 1241.1
1357967521	 120.0 	 300.0
1357968121	 240.0 	 419.2
1357968721	 240.0 	 0.0
